Data number,Northing,Easting,Depth (m),Meterage (m),Drilling time (hr),Formation type,Hole size,WOB (1000lb),Flow rate (gpm),MW (pcf),MFVIS,Retort solid (%),Pore pressure (psi),Fracture pressure (psi),Fan 600/Fan 300,Gel10min/Gel10s,Pump pressure (psi),RPM,Mud loss (bbl/hr)
2702,1908883,1022901,3763,26,24,15,6.125,20,220,73,52,15,6720.057999,9208.968369,1.552912218,1.174636625,2094.508465,83.19275319,36.67240867
2703,1908883,1022901,3790,27,24,15,6.125,20,220,73,52,15,6764.12495,9269.356413,1.555116593,1.178554479,2120.559846,83.03237303,33.44460944
2704,1908883,1022901,3817,27,24,15,6.125,20,220,73,52,15,6824.059581,9351.489055,1.556270612,1.175918976,2101.208791,85.37273537,29.67448767
2705,1908883,1022901,3844,25,24,15,6.125,20,220,73,53,16,6838.350014,9371.072241,1.556233878,1.168809119,2149.241164,86.68399168,31.62815563
2706,1908883,1022901,3878,21,13,15,6.125,12,230,73,53,15,6834.960956,9366.427977,1.555985832,1.172861973,2151.045441,85.42619543,33.87288387
2707,1908883,1022901,3913,35,24,15,6.125,9,230,73,53,15,6828.664753,9357.799847,1.558159613,1.175389025,2116.106326,83.63825364,34.1030591
2708,1908883,1022901,3943,30,24,15,6.125,7,230,73,52,15,6808.129302,9329.658673,1.561472162,1.190649591,2067.820018,81.03578854,34.26789427
2709,1908883,1022901,3972,29,24,15,6.125,7,230,73,52,15,6782.690356,9294.797895,1.563015216,1.191230541,2053.261063,81.78868429,33.77843778
2710,1908883,1022901,4043,14,16,15,6.125,6,235,73,53,15,6753.906594,9255.35348,1.565120589,1.194169794,2004.438669,78.37912088,33.38877339
2711,1908883,1022901,3548,31,16,15,6.125,10,120,70,53,12,6765.215814,9270.8513,1.563626444,1.195962746,2001.134541,78.11924562,33.13988714
2712,1908883,1022901,3695,4,5,15,6.125,8,122,68,52,10,6752.879014,9253.945315,1.561776552,1.187773638,1984.728245,77.28764479,33.07870508
2713,1908883,1022901,3674,18,6,15,6.125,8,130,68,50,9,6756.544877,9258.968905,1.560710104,1.185091035,1993.360558,77.97297297,32.75408375
2714,1908883,1022901,3682,34,19,15,6.125,9,250,71.5,54,14,6753.510796,9254.811091,1.561060536,1.19016719,1988.981289,78.72735373,32.22393822
2715,1908883,1022901,3716,21,9,15,6.125,8,122,68,53,10,6753.665401,9255.022957,1.558244254,1.20039345,1983.773389,77.13543214,30.45054945
2716,1908883,1022901,3737,20,15,15,6.125,18,220,73,52,15,6721.578906,9211.052575,1.563064578,1.208574159,1929.57232,75.04455004,29.20641521
2717,1908883,1022901,3819,2,2,15,6.125,20,220,73,54,15,6735.435561,9230.041324,1.563701128,1.208190158,1909.62578,77.28244728,28.57202257
2718,1908883,1022901,3857,13,14,15,6.125,20,220,73,56,16,6750.386183,9250.529213,1.562539486,1.203854404,1902.309177,79.68220968,27.77012177
2719,1908883,1022901,4175,12,11,15,6.125,8,230,73,51,17,6724.830981,9215.509122,1.564858318,1.216603967,1847.006237,78.25066825,26.77576478
2720,1908883,1022901,4163,30,24,15,6.125,8,230,73,50,17,6686.463696,9162.931731,1.566204158,1.231000231,1795.446985,77.14612415,25.64508465
2721,1908883,1022901,3736,3,3,15,6.125,9,122,68,53,12,6627.24896,9081.785612,1.569590177,1.242405042,1797.478467,77.30650431,15.20968221
2722,1908883,1022901,3638,38,24,15,6.125,9,230,71.5,54,14,6582.003191,9019.78215,1.572931901,1.251100551,1780.536086,73.73448173,8.265815266
2723,1908883,1022901,3578.7,0.7,3,15,6.125,6.5,200,71.5,53,12,6538.625466,8960.338602,1.569427391,1.253559054,1780.626671,75.24205524,4.207900208
2724,1908883,1022901,3648,11,6,15,6.125,10,180,71,50,13,6537.945183,8959.406361,1.570457074,1.24964855,1767.937333,72.03712504,2.26017226
2725,1908883,1022901,3699,3,8,15,6.125,5,230,71.5,52,14,6496.074162,8902.027555,1.571691826,1.244899845,1747.922483,73.23760024,2.747549748
2726,1908883,1022901,3717,18,23,15,6.125,7.5,230,73,50,15,6477.058618,8875.969217,1.574402602,1.241764842,1746.333531,77.11493911,4.722007722
2727,1908883,1022901,3733,17,14,15,6.125,9,122,68,52,11,6456.022843,8847.142414,1.578968973,1.236402336,1732.732403,76.38817939,8.212058212
2728,1908883,1022901,3696,14,12,15,6.125,9,250,71.5,54,14,6472.748084,8870.062189,1.583516849,1.242519128,1726.173151,80.86575587,12.92307692
2729,1908883,1022901,3648,10,8,15,6.125,9,230,71.5,57,14,6501.273662,8909.152796,1.587022647,1.247398655,1749.909415,85.2952183,18.67626968
2730,1908883,1022901,3498,18,9,15,6.125,10,120,70,52,12,6501.031102,8908.820399,1.593390521,1.267024481,1717.738343,87.25898426,25.69260469
2731,1908883,1022901,3517,19,6,15,6.125,10,120,70,53,12,6511.2301,8922.796804,1.595926975,1.271920979,1659.269379,90.02999703,33.46332046
2732,1908883,1022901,3644,26,9,15,6.125,8,130,68,50,9,6521.301584,8936.598467,1.59903382,1.275557111,1618.069498,92.24725275,41.83932284
2733,1913770,1018319,3726,104,24,15,6.125,13.5,270,68,49,14,6536.589665,8957.5488,1.600804756,1.281071181,1598.497178,94.72898723,50.84763885
2734,1913770,1018319,3755,29,11,15,6.125,13.5,270,68,50,14,6600.950875,9045.747495,1.603855789,1.275543676,1532.272052,91.82254232,60.36471636
2735,1913770,1018319,3461,56,24,15,6.125,15,250,68,49,14,6617.292996,9068.142254,1.60574841,1.27391866,1505.754381,93.999406,70.20908821
2736,1913770,1018319,3489,28,10,15,6.125,15,250,68,56,14,6640.508236,9099.955731,1.630993733,1.274428982,1496.661717,95.62028512,80.25720226
2737,1913770,1018319,3515,26,6,15,6.125,15,270,68,52,14,6701.765927,9183.901456,1.625375811,1.27556159,1486.300861,92.45292545,90.78526879
2738,1913770,1018319,3622,107,24,15,6.125,13.5,270,68,50,14,6764.39376,9269.724782,1.61907062,1.278794886,1485.05049,91.84808435,101.2586873
2739,1920957,1012336,4096,19,24,15,12.25,32.5,400,79,51,24,6836.04677,9367.915944,1.608885138,1.280436166,1494.043659,96.24116424,111.5135135
2740,1920957,1012336,4021,23,14,15,12.25,30,550,78,49,20,6926.7209,9492.173085,1.606022352,1.281222981,1460.622216,94.70552421,121.7160677
2741,1920957,1012336,4120.5,4,3,15,12.25,37.5,400,79,52,24,6958.957844,9536.349639,1.605332638,1.282137082,1454.63766,92.501782,131.3828334
2742,1920957,1012336,3602,117,24,15,12.25,25,550,73,44,17,7006.259616,9601.170585,1.60083868,1.272639908,1400.001485,91.67998218,140.5277695
2743,1920957,1012336,4284,18,7,15,12.25,11,500,79,47,25,7014.708455,9612.748624,1.597910086,1.275204482,1369.089694,95.76403326,149.1897832
2744,1920957,1012336,4160,13.5,24,15,12.25,34,450,79,45,26,7046.285474,9656.020835,1.593992701,1.26550153,1370.046035,95.71176121,157.1413721
2745,1920957,1012336,4395,25,19,15,12.25,25,500,80,48,25,7063.214716,9679.220167,1.587478171,1.261920319,1389.261954,100.7984853,164.2245322
2746,1920957,1012336,4068,3,6,15,12.25,25,550,79,52,22,7077.013979,9698.130268,1.581208465,1.258960923,1352.283932,99.61939412,170.3739234
2747,1920957,1012336,4116.5,9.5,24,15,12.25,37.5,400,79,51,24,7098.855448,9728.061169,1.573977392,1.255085541,1368.066528,104.0997921,175.4802495
2748,1920957,1012336,4107,11,24,15,12.25,37.5,400,79,51,24,7128.781205,9769.070541,1.570180439,1.25255986,1369.348084,105.1967627,179.3682804
2749,1920957,1012336,4146.5,15,24,15,12.25,34,500,79,47,25,7130.994285,9772.103279,1.567589845,1.259495524,1357.068607,107.6192456,181.4434214
2750,1920957,1012336,4185,3,4,15,12.25,32.5,450,79,49,26,7130.164183,9770.965732,1.56370401,1.271045064,1340.41877,108.9526285,182.1645382
2751,1920957,1012336,4173,13,24,15,12.25,34,450,79,47,26,7136.520408,9779.676114,1.560096137,1.263656357,1332.154737,109.7760618,181.2316602
2752,1920957,1012336,3485,114,22,15,12.25,25,550,73.5,44,17,7143.738824,9789.568018,1.560158132,1.263572914,1318.748144,108.1330561,180.001782
2753,1920957,1012336,4131.5,14,23,15,12.25,32.5,500,79,47,26,7182.618426,9842.847473,1.559846927,1.264676529,1314.6436,107.7531928,176.9037719
2754,1920957,1012336,4182,9,14,15,12.25,34,450,79,50,26,7167.897003,9822.67367,1.559141825,1.276926613,1329.636175,110.0709831,171.5705376
2755,1920957,1012336,3712,52,24,15,12.25,28,550,73,44,17,7141.374769,9786.328387,1.558435358,1.288659539,1335.08613,107.0644491,164.3483813
2756,1920957,1012336,4063,19,24,15,12.25,28,550,79,52,21,7146.888793,9793.884642,1.560635882,1.295479703,1345.167805,106.4927235,155.1351351
2757,1920957,1012336,4069,1,3,15,12.25,25,550,79,50,22,7151.715273,9800.498708,1.564418078,1.306369242,1362.160677,104.8678349,144.3964954
2758,1920957,1012336,3371,33,10,15,12.25,30,550,75,50,19,7178.562078,9837.288774,1.563299842,1.305061026,1351.159786,103.4630235,143.2081972
2759,1920957,1012336,3998,30,24,15,12.25,30,550,76,47,20,7174.668279,9831.952826,1.560787457,1.30286016,1357.283932,106.8874369,141.4746065
2760,1920957,1012336,3660,58,18,15,12.25,28,550,73,43,17,7177.907676,9836.392,1.568966535,1.302656031,1324.953965,107.6373626,138.2280962
2761,1920957,1012336,4227,14,24,15,12.25,32.5,450,79,45,25,7119.64982,9756.55716,1.593444123,1.305799992,1370.087615,116.035046,138.4499554
2762,1920957,1012336,3968,75,20,15,12.25,30,550,75,45,18,7183.746797,9844.393758,1.587154654,1.310524889,1416.732997,119.1149391,124.0718741
2763,1920957,1012336,4200,15,24,15,12.25,32.5,450,79,45,26,7225.699302,9901.884229,1.582659395,1.31301922,1437.673003,119.3302643,116.98515
2764,1920957,1012336,4315,31,24,15,12.25,25,500,79,47,24,7275.692435,9970.393336,1.578155658,1.324915496,1463.956044,124.8960499,111.7392337
2765,1920957,1012336,4213,13,24,15,12.25,32.5,450,79,45,26,7235.457472,9915.256536,1.576400122,1.32897285,1472.678943,125.9132759,100.8871399
2766,1920957,1012336,4044,23,21,15,12.25,17.5,550,78.5,57,21,7201.159476,9868.255578,1.574656664,1.324790332,1452.070092,129.3362043,93.96495396
2767,1920957,1012336,4239,12,24,15,12.25,32.5,450,79,45,24,7189.45914,9852.221785,1.578363471,1.3211443,1438.458568,131.0899911,96.96614197
2768,1920957,1012336,4263,12,24,15,12.25,32.5,450,79,46,24,7198.941136,9865.215631,1.583182284,1.322697658,1422.956638,129.4475794,101.6489456
2769,1920957,1012336,4266,3,8,15,12.25,32.5,450,79,47,24,7207.314488,9876.690224,1.59063909,1.319441498,1397.889813,127.3760024,107.5004455
2770,1920957,1012336,4341,26,22,15,12.25,25,500,79,48,24,7211.100448,9881.878391,1.597921652,1.314384714,1355.739531,124.8188298,114.2251262
2771,1920957,1012336,3893,76,22,15,12.25,30,550,74,44,18,7154.10905,9803.779068,1.605130229,1.314124957,1335.539056,127.1027621,121.5449955
2772,1920957,1012336,4251,12,24,15,12.25,32.5,450,79,46,24,7146.614459,9793.508703,1.613843482,1.313899614,1313.483813,124.8470448,129.2423522
2773,1920957,1012336,4370,29,21,15,12.25,25,500,79,48,25,7160.400834,9812.401143,1.592330423,1.309232466,1271.070686,122.004752,137.0525691
2774,1920957,1012336,3817,65,24,15,12.25,32.5,550,73,44,18,7152.173723,9801.126954,1.593792379,1.299271406,1218.959014,124.0792991,145.0570241
2775,1920957,1012336,3724,12,8.5,15,12.25,28,550,73,50,17,7153.220819,9802.561864,1.595877122,1.289549832,1174.054054,126.8443718,152.7811108
2776,1920957,1012336,3752,28,13,15,12.25,28,550,73,43,18,7147.126303,9794.210119,1.602640804,1.280069512,1138.537274,125.2182952,160.2307692
2777,1920957,1012336,4065,2,8,15,12.25,28,550,79,52,22,7076.92613,9698.009881,1.603910131,1.266147859,1097.411642,128.1348381,166.9486189
2778,1920957,1012336,4075,6,15,15,12.187,26,550,79,52,23,7059.488463,9674.11382,1.608733999,1.252074052,1053.765964,131.7211167,173.6415206
2779,1920957,1012336,4406,11,17,15,8.5,19,300,95,46,28,7010.08687,9606.415341,1.611469387,1.249653971,1005.993466,137.7591328,179.7130977
2780,1915773,1015021,3302,27,24,15,12.25,17.5,232,71,60,11,6984.191684,9570.929345,1.61352228,1.230725388,954.1357291,136.8265518,185.1479061
2781,1915773,1015021,3335,33,24,15,12.25,17.5,232,71,61,12,6986.43054,9573.997407,1.614686868,1.229146808,894.7579448,141.1092961,189.964657
2782,1915773,1015021,3342,7,9,15,12.25,17.5,232,71,61,12,6973.073682,9555.693565,1.617760578,1.218960405,835.6326106,140.1900802,194.3210573
2783,1915773,1015021,4275,27,8,15,8.375,12.5,250,81,52,15,6973.715986,9556.573758,1.621880128,1.209666653,792.2156222,144.2827443,198.1681022
2784,1915773,1015021,4349,6,3,15,8.375,12.5,270,82,52,17,7010.125272,9606.467965,1.626230436,1.195039152,731.3959014,143.7318087,201.2744283
2785,1915773,1015021,4115,16.5,22,15,8.375,17.5,300,76,55,20,6994.626877,9585.229424,1.627533236,1.186745772,691.5310365,145.5167805,203.2812593
2786,1915773,1015021,3892,96,24,15,8.375,15,285,76,53,20,6996.551683,9587.867121,1.631263627,1.180458795,637.7621028,143.3902584,204.4065934
2787,1915773,1015021,3971,24,24,15,8.375,15,285,76,52,19,7001.457596,9594.59004,1.635827776,1.167353067,587.7309177,139.8856549,204.4247104
2788,1915773,1015021,4079.5,13.5,19,15,8.375,20,285,76,52,20,7009.197325,9605.196334,1.638450644,1.168688154,525.6489456,135.991981,203.5152955
2789,1915773,1015021,4231,20,24,15,8.375,22.5,280,76,53,17,7074.782751,9695.072659,1.642750123,1.165375423,496.9052569,138.044253,201.8117018
2790,1915773,1015021,4191,19,24,15,8.375,22.5,280,76,53,17,7113.46982,9748.088273,1.646533625,1.158148887,472.4754975,139.6881497,199.1143451
2791,1915773,1015021,4008,37,24,15,8.375,17.5,285,76,51,19,7161.336408,9813.683226,1.650292232,1.157898558,424.6317196,136.033561,194.968221
2792,1915773,1015021,3796,69,24,15,8.375,20,285,76,53,20,7221.187397,9895.701248,1.655517655,1.160432489,414.4980695,137.0715771,189.6133056
2793,1915773,1015021,3947,21,18,15,8.375,15,285,76,53,19,7219.918046,9893.961767,1.657165953,1.164870993,389.7757648,137.3017523,183.3163053
2794,1915773,1015021,4066,26,11,15,8.375,17.5,285,76,54,20,7238.320746,9919.180281,1.659541077,1.163110206,381.3350163,139.3109593,175.4279774
2795,1915773,1015021,4211,20,24,15,8.375,25,280,76,52,17,7243.23718,9925.917618,1.663072819,1.166817995,384.4297594,141.5132165,165.7148797
